product_id,title,description,category,price,avg_rating,num_reviews
P1333,Slim Fit Chino Trousers Plus,Performance Slim Fit Chino Trousers Plus engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,22.32,3.8,1935
P1334,Essential Oil Diffuser 300ml Lite,Advanced Essential Oil Diffuser 300ml Lite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,282.09,4.9,384
P1335,Mechanical Pencil Set 0.5mm Premium,Durable Mechanical Pencil Set 0.5mm Premium designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,187.79,3.7,3245
P1336,Foam Dart Blaster Team Pack Elite,Award-winning Foam Dart Blaster Team Pack Elite combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,17.12,3.5,1403
P1337,HDMI 2.1 Cable 2m Ultra,Next-generation HDMI 2.1 Cable 2m Ultra with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,263.97,3.4,2611
P1338,Building Microservices Max,"Comprehensive textbook covering Building Microservices Max. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,81.81,3.8,1059
P1339,Collapsible Silicone Colander Premium,Eco-conscious Collapsible Silicone Colander Premium made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,111.36,4.0,2168
P1340,Agility Ladder Speed Training 6m Premium,Compact and versatile Agility Ladder Speed Training 6m Premium for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,97.33,4.8,2596
P1341,Insulated Gloves Touch Screen Elite,Performance Insulated Gloves Touch Screen Elite engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,256.63,4.4,3616
P1342,Water Flosser Cordless Compact,Clinically formulated Water Flosser Cordless Compact for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,21.09,3.5,3864
P1343,Adjustable Monitor Arm Single Elite,Durable Adjustable Monitor Arm Single Elite designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,142.79,3.4,4066
P1344,Wooden Building Blocks 100-Piece Ultra,Educational Wooden Building Blocks 100-Piece Ultra designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,296.69,4.2,3761
P1345,External SSD 1TB USB 3.2 Plus,Compact and lightweight External SSD 1TB USB 3.2 Plus suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,260.72,3.4,778
P1346,Statistical Learning Methods Premium,"Comprehensive textbook covering Statistical Learning Methods Premium. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,251.3,4.5,2246
P1347,Non-Stick Frying Pan 28cm Advanced,Premium quality Non-Stick Frying Pan 28cm Advanced crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,177.14,4.9,4321
P1348,Heart Rate Monitor Chest Strap Elite,"High-performance Heart Rate Monitor Chest Strap Elite engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,276.51,3.6,4092
P1349,Organic Cotton Crew Neck T-Shirt Lite,Premium Organic Cotton Crew Neck T-Shirt Lite made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,88.85,5.0,1011
P1350,Hyaluronic Acid Moisturiser 50ml Lite,Advanced Hyaluronic Acid Moisturiser 50ml Lite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,279.09,3.4,2662
P1351,Spiral Notebook A5 Dot Grid Pro,"Professional Spiral Notebook A5 Dot Grid Pro built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,140.76,4.5,3942
P1352,Wooden Sudoku Board Game Premium,Award-winning Wooden Sudoku Board Game Premium combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,199.1,3.8,371
P1353,Compact Card Reader Multi-Slot Ultra,Next-generation Compact Card Reader Multi-Slot Ultra with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,284.48,5.0,4674
P1354,The Pragmatic Programmer Compact,"Comprehensive textbook covering The Pragmatic Programmer Compact. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,241.45,3.7,466
P1355,Insulated Travel Mug 500ml Mini,Eco-conscious Insulated Travel Mug 500ml Mini made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,117.5,3.9,1470
P1356,Ab Roller Wheel with Knee Pad Max,Professional-grade Ab Roller Wheel with Knee Pad Max designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,11.04,3.6,3194
P1357,UV Protection Sun Hat Wide Brim Premium,Performance UV Protection Sun Hat Wide Brim Premium engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,226.99,4.4,999
P1358,Derma Roller 0.25mm Titanium Ultra,Premium Derma Roller 0.25mm Titanium Ultra developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,222.08,4.9,1087
P1359,Laminator Pouch Machine A4 Plus,Compact Laminator Pouch Machine A4 Plus that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,156.22,4.1,3191
P1360,Modelling Clay Air-Dry 500g Premium,Award-winning Modelling Clay Air-Dry 500g Premium combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,182.09,3.4,3473
P1361,Noise-Cancelling Microphone USB Advanced,"High-performance Noise-Cancelling Microphone USB Advanced designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,133.05,4.0,343
P1362,Building Microservices Lite,In-depth guide to Building Microservices Lite. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,204.54,4.4,1282
P1363,Collapsible Silicone Colander Mini,Eco-conscious Collapsible Silicone Colander Mini made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,195.92,3.4,3847
P1364,Compression Knee Sleeves Pair Plus,"High-performance Compression Knee Sleeves Pair Plus engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,93.61,5.0,2472
P1365,Canvas Belt Adjustable Unisex Mini,Versatile Canvas Belt Adjustable Unisex Mini suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,92.16,3.3,638
P1366,Water Flosser Cordless Mini,Clinically formulated Water Flosser Cordless Mini for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,155.63,3.9,3818
P1367,Correction Tape Twist-Up 5-Pack Premium,Compact Correction Tape Twist-Up 5-Pack Premium that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,80.17,3.3,4136
P1368,Strategy Board Game 2–4 Players Plus,Award-winning Strategy Board Game 2–4 Players Plus combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,200.16,3.5,1504
P1369,Smart Plug Wi-Fi Enabled Pro,"High-performance Smart Plug Wi-Fi Enabled Pro designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,127.78,4.5,2583
P1370,Kubernetes in Action Ultra,Practical reference for Kubernetes in Action Ultra. Balances theoretical foundations with hands-on implementation guidance.,Books,137.72,4.7,2808
P1371,Silicone Baking Mat Set of 2 Compact,Premium quality Silicone Baking Mat Set of 2 Compact crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,28.07,5.0,2136
P1372,Foam Roller Deep Tissue Massage Max,Compact and versatile Foam Roller Deep Tissue Massage Max for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,10.27,3.9,120
P1373,Running Shorts with Liner 5-inch Ultra,Versatile Running Shorts with Liner 5-inch Ultra suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,209.07,4.8,3999
P1374,Derma Roller 0.25mm Titanium Advanced,Advanced Derma Roller 0.25mm Titanium Advanced combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,111.4,4.4,3247
P1375,Cable Management Box with Lid Plus,"Professional Cable Management Box with Lid Plus built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,44.85,3.5,142
P1376,Remote Control Car Off-Road 1:16 Pro,Engaging Remote Control Car Off-Road 1:16 Pro that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,146.92,3.5,1992
P1377,Portable Power Bank 20000mAh Mini,"High-performance Portable Power Bank 20000mAh Mini designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,30.39,4.6,1225
P1378,Database Internals Max,"Comprehensive textbook covering Database Internals Max. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,39.35,4.8,3659
P1379,Collapsible Silicone Colander Ultra,Premium quality Collapsible Silicone Colander Ultra crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,258.63,4.3,1661
P1380,Weightlifting Gloves Wrist Support Advanced,"High-performance Weightlifting Gloves Wrist Support Advanced engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,20.01,3.2,3549
P1381,Merino Hiking Socks 3-Pack Ultra,Performance Merino Hiking Socks 3-Pack Ultra engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,175.7,4.5,2394
P1382,Water Flosser Cordless Ultra,Premium Water Flosser Cordless Ultra developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,148.39,4.3,4008
P1383,Binder Clips Assorted 100-Pack Pro,Durable Binder Clips Assorted 100-Pack Pro designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,10.6,4.2,4544
P1384,STEM Robot Kit Ages 8+ Premium,Award-winning STEM Robot Kit Ages 8+ Premium combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,128.05,4.1,4065
P1385,Compact Card Reader Multi-Slot Lite,Next-generation Compact Card Reader Multi-Slot Lite with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,210.76,3.2,2371
P1386,Statistical Learning Methods Ultra,In-depth guide to Statistical Learning Methods Ultra. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,134.23,4.1,2790
P1387,Magnetic Knife Strip Wall Mount Ultra,Premium quality Magnetic Knife Strip Wall Mount Ultra crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,265.53,4.5,3209
P1388,Compression Knee Sleeves Pair Lite,"High-performance Compression Knee Sleeves Pair Lite engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,240.92,4.7,1709
P1389,Lightweight Down Vest Plus,Performance Lightweight Down Vest Plus engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,147.44,3.5,1292
